LHT (mm),HIC (mm),w_p (mm),w_n (mm),FF,rho_c,Th (K),"Electric potential (V), Voc","Electric potential (V), Vn",PDmax,flux (W),A,Qin_per_A,efficiency,V_diff
2.696799539,1.738294117,3.947359996,4.508410852,0.250489289,7.12e-09,357.3645152,0.034272638,-0.024051905,51.14095447,1.900964942,3.590741934845248e-05,52940.72858738947,0.0009660039790646518,0.058324543
1.67599858,2.890049276,2.057010858,2.38491798,0.622500851,2.05e-08,403.1262111,0.025677419,-0.0323164,45.51588998,0.833327366,9.919127441257176e-06,84012.16447062626,0.0005417773755360633,0.057993819
2.385947628,1.036837813,2.530424337,3.454398815,0.673265758,1.71e-09,333.8187914,0.027458039,-0.030945734,30.04310477,1.015384352,1.833591849835529e-05,55376.79239199709,0.0005425215775831348,0.058403773
3.196846792,1.79166065,3.868515436,1.244989309,0.246034867,3.92e-09,461.235336,0.038036446,-0.020395887,95.93154548,1.051889988,1.6515410058094566e-05,63691.4242092612,0.001506192500340585,0.058432333
1.796830367,1.892111033,0.723952385,3.34174598,0.651033116,1.55e-08,396.1987279,0.021011687,-0.037257925,3.026308406,0.603027806,1.1691373250593346e-05,51578.86871581967,5.867341570971304e-05,0.058269612
0.52908961,2.822552214,2.858501936,2.234314033,0.827965062,1.45e-08,449.1942676,0.031838912,-0.024044353,317.0406936,3.94212861,1.3163192516176472e-05,299481.1938787229,0.0010586330630443124,0.055883265
1.785316949,1.659189514,2.607842953,0.504495465,0.163076879,3.8e-08,372.2044127,0.041303,-0.017026011,170.6838527,0.830854814,7.055360541717326e-06,117762.20493442904,0.0014493941650891994,0.058329011
3.805737353,0.721305788,4.483772731,4.119320587,0.136928507,5.17e-08,394.9782612,0.036824809,-0.021666212,51.80493443,1.531940436,3.7073020001741226e-05,41322.245555610214,0.0012536814912510626,0.058491021000000004
0.607758194,2.022497778,2.127156199,4.502019254,0.773067044,6.06e-08,469.7341398,0.02837937,-0.0284276,66.18938947,4.396952452,2.4792970858330845e-05,177346.73577944984,0.0003732202297329779,0.05680697
3.131725151,1.220529921,4.696026895,4.862585883,0.829513453,4e-08,498.0863397,0.023531691,-0.034815926,23.05390628,2.176614188,4.569741006811424e-05,47631.0185797324,0.0004840103564320946,0.058347617
4.736634069,0.900772599,3.337738122,3.736721233,0.575385279,4.63e-09,426.2286579,0.038662281,-0.019886682,37.94943635,0.766869166,2.5103581344205122e-05,30548.197704747934,0.0012422806974338042,0.058548962999999996
1.284841702,1.861328232,4.703699047,2.969565406,0.379400493,2.69e-09,458.6888085,0.041558612,-0.016307005,251.9112512,4.254291037,3.094310342526065e-05,137487.53570486972,0.00183224791911866,0.057865617
2.622422708,1.830775658,3.907249814,1.711780339,0.637366672,1.39e-08,302.8977372,0.042786356,-0.015505289,147.1225407,1.350045967,1.819679303798999e-05,74191.42286124092,0.0019830127934756157,0.058291644999999996
0.911398963,0.689679103,0.96545825,4.996847642,0.325097665,2.39e-08,476.0728819,0.028546513,-0.029541389,8.841018971,2.591389447,2.590059598985402e-05,100051.34430169557,8.836481941052912e-05,0.058087902
3.315568605,2.245538634,1.540181154,3.153887845,0.264547123,5.93e-09,490.809952,0.025791266,-0.032648084,10.57603036,0.415996648,1.2319166525975514e-05,33768.24618149714,0.0003131945409055622,0.05843935
2.977392563,2.059430477,2.273767046,3.565193325,0.489330689,4.97e-08,415.0338684,0.027462005,-0.030921973,19.9873909,0.7464691,1.7880620024100125e-05,41747.383423722604,0.00047876990749658177,0.058383978
2.333144859,0.972543207,1.265480969,3.570827729,0.244538445,8.34e-08,450.7609724,0.029401908,-0.029070069,11.34130151,0.624927179,1.4352252753096475e-05,43542.09682275649,0.0002604675093201454,0.058471977
2.846196597,1.673587155,2.727102221,4.303633081,0.485333247,1.38e-08,402.5489486,0.030339673,-0.028045004,25.28572964,1.130767994,2.5958344219660687e-05,43560.867535748424,0.000580468917871049,0.058384676999999996
1.38332436,1.823589351,4.803166391,1.491111232,0.805805632,4.85e-08,470.4495944,0.041560261,-0.016117248,263.4391636,3.686041948,2.5293820085828527e-05,145728.9541671562,0.0018077338515572277,0.057677509
4.377491981,1.305846145,4.035320619,4.528155816,0.775696077,1.81e-09,415.8766168,0.033925748,-0.02453793,31.53615997,1.212945617,3.678800759210116e-05,32971.223406522135,0.0009564752748532145,0.058463678
3.097026871,2.025984667,4.738597452,3.584024519,0.369275842,4.91e-08,431.8264408,0.036228602,-0.022109307,71.73482424,1.92238441,3.529953756489406e-05,54459.19529302393,0.0013172215243729285,0.058337909
4.50796305,2.847771746,4.446449739,2.360710812,0.780840715,2.91e-08,471.2006332,0.031231816,-0.027091583,43.60719993,1.052919045,2.534387081934687e-05,41545.31296759248,0.0010496298334306904,0.058323399
2.433530135,1.651712434,2.06482902,3.835569637,0.664878066,5.05e-09,393.3647089,0.030492894,-0.027845804,23.48095575,0.904005946,1.8975113322110468e-05,47641.662563702346,0.0004928660018655578,0.058338697999999994
3.874369691,2.727060329,2.299364128,3.231760966,0.240229979,1.85e-08,496.0596664,0.028762372,-0.029660079,19.54560004,0.529483847,1.5731354334494453e-05,33657.867958576855,0.0005807141457698689,0.058422451
4.608686601,0.736156065,2.123630718,1.811601608,0.085756238,1.86e-08,410.9121428,0.03555791,-0.023034584,42.56036047,0.274362376,7.79170781254138e-06,35212.097604377785,0.0012086857462507044,0.058592493999999995
3.074553337,2.97218928,4.218616446,4.663196683,0.182480205,2.34e-09,487.6490707,0.033282973,-0.024966403,43.79147918,1.859185133,3.954212802280388e-05,47017.83201773589,0.0009313802296005725,0.058249376000000005
1.313533178,2.872673484,2.534625748,2.98345974,0.918992226,3.71e-09,462.6738973,0.028527245,-0.029060429,70.45965089,1.620734619,1.5325359702625422e-05,105755.07853968011,0.0006662531186486993,0.057587674
1.709589268,0.695686202,2.856624495,4.057215603,0.465887142,6.79e-08,433.2046884,0.036615437,-0.021700035,70.77667631,1.86749197,2.4621301954660664e-05,75848.62788486679,0.0009331306087360516,0.058315472
1.393900596,2.833533301,4.921013107,1.46438718,0.819487413,2.33e-09,369.8730405,0.04546252,-0.011884592,310.713073,3.801707033,2.6360799812214148e-05,144218.1974781546,0.002154465098255476,0.057347112
1.610856624,1.407831476,0.769906725,2.048183549,0.468539738,2.22e-09,360.8638695,0.026790539,-0.031571151,15.13005648,0.306041648,4.78781221559446e-06,63920.97981687479,0.00023669938294665734,0.058361689999999994
1.878869522,2.611772918,2.695809379,4.435607824,0.644735825,9.1e-09,428.6842131,0.029023149,-0.029010841,33.01851761,1.73580639,2.6942004976234377e-05,64427.513525112925,0.0005124909499592881,0.05803399
2.99810204,1.545958344,3.983277681,0.725481635,0.071726699,1.53e-09,386.5122482,0.037081854,-0.021369383,78.82171647,1.157033244,1.6392824686675013e-05,70581.6883981258,0.0011167445588067429,0.058451236999999996
3.145962333,1.602137782,1.180228812,2.805418901,0.274878448,6.16e-08,459.7507246,0.026370115,-0.032120726,9.110241019,0.313943349,9.26331525876298e-06,33891.03579336929,0.00026880975472524216,0.058490841
2.419248863,2.085607727,3.251892176,2.667674659,0.442642352,1.59e-09,452.0913479,0.037970535,-0.020318836,95.30730246,1.195975497,1.7691290810600783e-05,67602.50056391367,0.0014098191881214998,0.058289371
3.269393509,2.436193548,1.577591508,3.88053585,0.617567942,1.71e-08,362.4260973,0.029293935,-0.029086712,10.20611753,0.565333179,1.7547353449248934e-05,32217.5751822106,0.00031678726509608507,0.058380647
0.867087165,0.584472877,4.40331851,1.768521968,0.204369069,4.78e-09,440.5457566,0.042900469,-0.015074525,448.8982577,5.075025037,2.2516883851807213e-05,225387.5389863361,0.0019916729190925415,0.057974993999999995
0.895047067,1.982889989,1.971948494,1.485800698,0.738096318,4.06e-08,398.910038,0.023945258,-0.033676298,108.8400582,1.133112373,6.096184577166155e-06,185872.38602390437,0.0005855633562803808,0.057621556000000004
1.273232572,0.966832485,1.980782676,4.667597774,0.377964236,1.51e-08,364.6584202,0.025622897,-0.032546792,21.55674824,2.148486114,2.5709968989391476e-05,83566.26625596144,0.0002579599305534629,0.058169689
2.831348741,1.364873795,3.191872453,3.072693434,0.785691742,5.98e-09,382.5933186,0.045507251,-0.012885775,102.3462611,1.067166536,1.962949469556695e-05,54365.461391168916,0.001882560332995262,0.058393026
1.462976054,1.369921665,1.326033087,0.971103057,0.138172181,9.28e-08,479.0703734,0.040299529,-0.018045062,192.0803006,0.314779774,2.701404895133495e-06,116524.47012555094,0.001648411706082339,0.058344591
1.774779816,1.672650851,1.781998875,1.36866273,0.661780929,1.36e-09,371.9035384,0.037254005,-0.021007987,131.2054477,0.476527182,5.048757658992319e-06,94385.03770353478,0.001390108547841225,0.058261992
2.301407763,1.33534103,2.374843326,4.994717268,0.3139955,1.43e-08,357.4798547,0.033339977,-0.025010349,24.3767282,1.472423003,3.058708141030412e-05,48138.72181031214,0.0005063850323250188,0.058350326
4.153397558,0.768402796,2.091370384,1.380240483,0.765844857,9.53e-08,370.3614441,0.034977382,-0.023586858,54.17546199,0.268258464,6.2788938739843804e-06,42723.84107517522,0.0012680381872658627,0.058564240000000004
0.562379612,0.864071846,2.861947481,3.247139801,0.411953384,2.41e-08,342.9236872,0.033835789,-0.023712601,240.4509023,4.700798848,1.8734660271240562e-05,250914.54982058902,0.0009582979642748066,0.05754839
3.422204691,0.583594964,3.198380648,2.390576355,0.648814669,3.02e-08,408.9269975,0.03610428,-0.022422837,65.07331872,0.79296155,1.5944494078585985e-05,49732.62532456111,0.0013084633737978576,0.058527117000000003
4.093951012,2.886119237,3.443757404,3.898258665,0.068563969,1.1e-09,463.4887573,0.035178629,-0.023218859,35.76884448,0.948257689,2.7055885676852402e-05,35048.111169810254,0.0010205641127619615,0.058397488000000004
4.697388226,0.789188059,1.884872825,3.186281283,0.060005104,1.18e-09,345.1160494,0.036099165,-0.022484596,19.63215037,0.352738836,1.3705133980819606e-05,25737.71526011052,0.0007627775104197691,0.058583761
0.59062032,2.865661233,1.068918022,0.548325418,0.743251327,9.63e-08,419.6110055,0.040317434,-0.016322474,560.4099501,0.443850127,1.4432465017812674e-06,307535.91049913946,0.0018222585752357791,0.056639908
1.192026675,2.333403787,3.923633936,4.459078434,0.631753746,9.1e-08,325.0050998,0.03684551,-0.02075862,134.4885924,4.175188261,3.5278283744294746e-05,118350.09580575804,0.0011363623449931906,0.057604129999999996
4.487770823,2.093747007,4.328511722,2.501003619,0.313681748,4.67e-09,495.6906296,0.041841392,-0.016624684,76.22384898,1.023259062,2.49910328297425e-05,40945.048928997916,0.0018616133323513283,0.058466076
2.56333353,2.113194388,1.656528045,4.692099439,0.494957032,3.82e-09,390.9150918,0.021446683,-0.036881607,5.455689402,0.978040141,2.4759882309335633e-05,39501.00120755554,0.00013811521822784746,0.05832829
3.040657875,2.566819121,2.331913803,2.729925558,0.087742099,1.96e-09,464.4342682,0.031755511,-0.026611602,37.89231602,0.598850666,1.2890315536843534e-05,46457.40938523536,0.0008156355793709532,0.058367113
3.483622417,0.767299661,2.743561476,3.624010201,0.223201045,4.55e-09,453.7295671,0.031327727,-0.02719692,27.91106436,0.796925154,2.0660579509543355e-05,38572.25561518694,0.0007236046716700347,0.058524647
3.55579972,1.761885809,2.899970792,0.811816923,0.432046737,5.5e-09,442.7386094,0.046253607,-0.012216633,124.67323,0.526989596,9.068877310922294e-06,58109.68413535696,0.0021454811165311826,0.05847024
4.692831815,2.242727846,3.46770577,3.853182441,0.800639975,3.14e-08,465.4729742,0.029051646,-0.029373087,21.80548857,0.829258756,2.687199823092201e-05,30859.586580567706,0.0007066033925331626,0.058424733
4.986272378,1.967051113,0.68721455,2.020982141,0.481700465,5.4e-08,320.0927217,0.036080205,-0.022472035,7.425421457,0.092006193,4.556632651972647e-06,20191.707347786505,0.00036774609145739245,0.05855224
3.740708574,2.581947678,3.746646872,2.081115564,0.577726254,3.12e-08,435.6994395,0.034044949,-0.024314247,61.48722813,0.909515326,1.8368404774190424e-05,49515.204895635055,0.0012417847863014765,0.058359196
1.792495441,0.680679273,0.778869531,1.033951301,0.836378413,1.96e-08,353.1654471,0.03606671,-0.022432527,71.51186917,0.125257248,1.6756930391597527e-06,74749.51860085787,0.0009566866851926359,0.058499237
4.45888581,2.226752599,2.607298555,1.160857169,0.327937022,3.4e-08,457.1743328,0.036086684,-0.022407071,61.4151231,0.355841115,8.145595121723783e-06,43685.09724366172,0.0014058598234873046,0.058493755
0.721494115,1.835069326,4.22452011,1.335915753,0.680629389,3e-08,491.373752,0.042849962,-0.014107227,537.6417273,5.375896695,1.9631241058907972e-05,273843.9550952692,0.001963314206125005,0.056957189
1.539863838,1.44790216,2.53046891,1.976927759,0.825500533,8.94e-09,480.297906,0.038423917,-0.019706959,158.9478266,1.112663315,1.0311516268781352e-05,107904.91776351511,0.0014730359829229541,0.058130876
4.538235729,1.350687456,1.170903869,4.513864607,0.232354131,4.7e-09,322.9904445,0.022847477,-0.035699233,1.991678636,0.457227848,2.1745989560766434e-05,21025.84693707933,9.472525135183266e-05,0.05854671
1.652861815,2.052081582,4.932652303,2.157171072,0.370830349,3.68e-09,373.9104841,0.04405956,-0.013972858,247.0724845,3.384381388,2.898444577616483e-05,116765.4339205314,0.002115972820074076,0.058032417999999995
4.366002909,2.56180791,2.351802213,3.159944597,0.250906937,1.45e-08,319.6252107,0.036349826,-0.022110261,29.35873666,0.473125848,1.551622350518119e-05,30492.332611863545,0.0009628235738376244,0.058460087
2.750262166,1.505390955,1.327305771,2.668510541,0.109801255,6.68e-08,376.978027,0.020803023,-0.037666055,8.540382343,0.36423022,8.882689117158015e-06,41004.49933527947,0.0002082791518357114,0.058469077999999994
3.537019414,0.755986157,4.736350316,4.900810761,0.29382945,1.07e-09,498.4143101,0.040676404,-0.017777412,60.94313975,1.963327626,4.6450960431006695e-05,42266.6745269157,0.0014418721234193857,0.058453816
1.575798728,0.653764341,2.895580069,4.307934964,0.407958762,3.88e-08,413.7885302,0.032633087,-0.025641157,57.29941274,2.171284125,2.694268759004373e-05,80588.9953533205,0.000711007904848377,0.058274244
3.911181895,0.628335928,4.335599572,2.546733976,0.446905041,5.1e-08,424.3563257,0.014725699,-0.043794594,10.76314403,1.184806837,2.5283277593239348e-05,46861.28341670436,0.00022968094864775568,0.058520293
3.920024952,1.450375355,2.039427526,3.988142438,0.606925677,1.83e-08,394.203782,0.025253793,-0.033238054,9.229505083,0.583480867,2.0064544739583065e-05,29080.194670398716,0.00031738113130291005,0.058491847
1.906691112,1.343094377,2.008797427,1.368674336,0.859552484,7.38e-08,432.4661105,0.037663376,-0.020624592,134.4673704,0.541290627,5.908536540746862e-06,91611.62383732651,0.001467798132677703,0.058287967999999996
2.348071849,2.294842559,4.934932163,3.030513473,0.347313211,1.51e-08,491.3324161,0.041742702,-0.016452307,141.0755489,2.563498422,3.353756736344638e-05,76436.62386777745,0.0018456538470882368,0.058195009
1.443606248,2.357053754,2.848248718,0.83578575,0.814986082,3.03e-09,417.7395907,0.050380219,-0.007384315,367.8098023,1.238719854,8.811058579491705e-06,140586.95023129214,0.0026162442651674516,0.057764534
4.894524605,0.627134922,1.133129407,2.066400645,0.134131029,2.7e-09,313.0076919,0.036113702,-0.022502383,16.84619586,0.133138336,5.553993878664587e-06,23971.638951826146,0.0007027552806820773,0.058616085
3.405211597,1.052808157,1.488536051,1.516379817,0.087687229,1.29e-08,398.5781138,0.037881449,-0.020671329,55.84946948,0.199863398,4.515147324531629e-06,44265.088962680195,0.001261704670402596,0.058552778
4.705447463,1.185654625,2.668749257,3.735094169,0.503640665,6.5e-08,498.5502547,0.030696873,-0.027838807,18.43751012,0.586592563,2.107315104803585e-05,27836.01567999362,0.0006623616803482209,0.05853568
1.865234946,1.86902996,0.691119097,2.70540811,0.103696001,1.4e-09,377.4805441,0.032319017,-0.026036784,9.421308228,0.396638778,7.796878647891867e-06,50871.482796162774,0.00018519822325113446,0.058355801
4.018509108,0.86128806,2.581402934,3.879817155,0.403240821,1.62e-08,418.7762474,0.018176183,-0.040362652,6.879855059,0.686172677,2.17166222638961e-05,31596.6575585174,0.00021773996335715015,0.058538835
3.946363897,0.834853049,2.385233789,2.818829469,0.857100305,3.46e-08,321.3273527,0.029529191,-0.02899649,25.025839,0.487947053,1.3635139803490118e-05,35785.99559904055,0.0006993193449303102,0.058525680999999996
3.612450433,2.859472223,4.007013194,0.88917999,0.267334733,1.7e-09,328.2360997,0.039334775,-0.01905308,82.07472129,0.975984063,1.684679579150648e-05,57932.919415575416,0.0014167199256996878,0.058387855
4.845375389,2.510507268,2.09723884,3.809154424,0.685378198,1.71e-09,474.9362906,0.027779135,-0.030677613,10.13145741,0.457272608,1.8908068177883314e-05,24183.994033555995,0.0004189323482276049,0.058456748
2.270999012,0.951637255,4.921469427,4.249531688,0.322128853,5.4e-09,360.0689257,0.039222479,-0.019081441,103.8390298,2.989072852,4.227938088821184e-05,70698.12256483162,0.001468766440081595,0.058303919999999995
1.088227956,1.51641952,1.313464637,4.565890517,0.09042805,3.53e-09,361.0902547,0.034442324,-0.023637352,22.85026244,2.000333543,2.257254556588007e-05,88617.98671141635,0.00025785129281272965,0.058079676000000004
3.522689867,1.389054998,3.159440082,3.073963754,0.551021523,2.49e-09,377.4425992,0.032520073,-0.025946944,41.59238307,0.846428291,1.9431314792653943e-05,43560.01125152861,0.0009548294840842227,0.058467016999999996
3.781894102,2.477510185,0.903646837,3.891134115,0.801368141,2.5e-09,493.2957346,0.027883577,-0.030535548,2.890130717,0.395432328,1.5957502306936937e-05,24780.33970442231,0.00011662998778359064,0.058419125
3.087772581,1.775532291,3.802387928,3.884199516,0.418521604,1.83e-09,316.8780992,0.034249687,-0.024126455,50.18835708,1.435437663,2.9545159835094764e-05,48584.52860000904,0.001033011094811583,0.058376142000000006
1.430680519,0.819624342,4.976391596,1.200873919,0.605564444,1.67e-08,463.7528205,0.041374052,-0.016742297,237.0212617,3.792173722,2.6206571486073843e-05,144703.16057997738,0.00163798261731124,0.058116349
